Form_ID,Form,Cognateset_ID,Alignment,Doubt,Cognate_detection_method,Cognate_source,Alignment_method,Alignment_source,Segment_slice
3368,v u i ⁵¹ + m o ⁵⁵,1135,v u i ⁵¹ + m o ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3370,ɣ ə i ⁵⁵ + l ɔ̃ ∼ ⁵⁵,1134,ɣ ə i - ⁵⁵ + l ɔ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3370,ɣ ə i ⁵⁵ + l ɔ̃ ∼ ⁵⁵,609,ɣ ə i - ⁵⁵ + l ɔ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3373,k j e i ⁵³ + m ə ŋ ³³,1134,k j e i ⁵³ + m ə ŋ ³³,,expert,Hill2017,LingPy:SCA,,0:1
3373,k j e i ⁵³ + m ə ŋ ³³,1151,k j e i ⁵³ + m ə ŋ ³³,,expert,Hill2017,LingPy:SCA,,1:2
3374,ɣ ə k ³¹ + l ɔ̃ ∼ ³¹,1134,ɣ ə - k ³¹ + l ɔ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3374,ɣ ə k ³¹ + l ɔ̃ ∼ ³¹,609,ɣ ə - k ³¹ + l ɔ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
5343,m j i ʔ ⁴,608,m j i ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
3376,t i ⁵⁵ + k ɯ ³¹,1136,t i ⁵⁵ + k ɯ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3376,t i ⁵⁵ + k ɯ ³¹,1137,t i ⁵⁵ + k ɯ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
5638,l ɑ̃ ∼ ⁵⁵,612,l ɑ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7361,l a m ⁵⁵,612,l a m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3390,kʰ j o ⁵¹,611,kʰ j o ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3392,kʰ j a ⁵⁵,611,kʰ j a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3394,kʰ j o ³³,611,kʰ j o ³³,,expert,Hill2017,LingPy:SCA,,0:1
3395,kʰ j ɔ ³¹,611,kʰ j ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3397,cʰ ɔ ⁵⁵ + m ɔ ³¹,611,cʰ ɔ ⁵⁵ + m - - ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3397,cʰ ɔ ⁵⁵ + m ɔ ³¹,1138,cʰ ɔ ⁵⁵ + m - - ɔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3387,x a ⁵⁵ + m ʐ u a ³¹,611,x a ⁵⁵ + m ʐ u a ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3387,x a ⁵⁵ + m ʐ u a ³¹,1138,x a ⁵⁵ + m ʐ u a ³¹,,expert,Hill2017,LingPy:SCA,,1:2
5583,ɑ ⁵³ + m j i ʔ ⁴,1141,ɑ ⁵³ + m j i ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
5583,ɑ ⁵³ + m j i ʔ ⁴,613,ɑ ⁵³ + m j i ʔ ⁴,,expert,Hill2017,LingPy:SCA,,1:2
7363,m r j a t,613,m r j a t -,,expert,Hill2017,LingPy:SCA,,0:1
3401,m ʐ u a t ⁵⁵,613,m ʐ u a t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3404,a ²¹ + p ṵ n ⁵¹,1141,a ²¹ + p ṵ n ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3404,a ²¹ + p ṵ n ⁵¹,614,a ²¹ + p ṵ n ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
3406,s a k ⁵⁵ + k j i ³¹,1139,s a k ⁵⁵ + k j i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3406,s a k ⁵⁵ + k j i ³¹,1140,s a k ⁵⁵ + k j i ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3410,p a̰ n ³¹,614,p a̰ n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3412,m ɛ t ⁵⁵,613,m - - ɛ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3409,ɑ ³¹ + p ɔ̰ n ³³,1141,ɑ ³¹ + p ɔ̰ n ³³,,expert,Hill2017,LingPy:SCA,,0:1
3409,ɑ ³¹ + p ɔ̰ n ³³,614,ɑ ³¹ + p ɔ̰ n ³³,,expert,Hill2017,LingPy:SCA,,1:2
3419,t ṵ i ²¹,616,t ṵ i ²¹,,expert,Hill2017,LingPy:SCA,,0:1
3421,t ṵ i ³⁵,616,t ṵ i ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3425,t ɔ̰ i ³⁵,616,t ɔ̰ i ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3427,t u i ³¹,616,t u i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
5561,tɕ o ⁵⁵,617,tɕ - o - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7365,k r ə w ⁵⁵,617,k r ə w ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3416,t o i ³¹,616,t o i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3424,t ə̰ ⁵⁵,616,t ə̰ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5653,sʰ ɑ ⁵⁵,624,sʰ ɑ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7367,tsʰ a ⁵⁵,624,tsʰ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3476,tɕʰ ɔ ³¹,624,tɕʰ ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3479,tsʰ o ⁵⁵,624,tsʰ o ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3481,tʰ a ³⁵,624,tʰ a ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3484,tsʰ o ⁵⁵,624,tsʰ o ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3485,tsʰ ɔ ³⁵,624,tsʰ ɔ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3487,cʰ ɔ ³¹,624,cʰ ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
5506,tθ ɛ ⁵⁵,625,tθ ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7369,s aj,625,s aj -,,expert,Hill2017,LingPy:SCA,,0:1
3491,s ă ³¹ + l e ⁵⁵,625,s ă ³¹ + l e ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3491,s ă ³¹ + l e ⁵⁵,626,s ă ³¹ + l e ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3494,s ă ²¹ + m u i ⁵¹,625,s ă ²¹ + m u i ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3494,s ă ²¹ + m u i ⁵¹,627,s ă ²¹ + m u i ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
3496,m ɛ ⁵⁵ + ʃ a ⁵⁵,1144,m ɛ ⁵⁵ + ʃ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3496,m ɛ ⁵⁵ + ʃ a ⁵⁵,625,m ɛ ⁵⁵ + ʃ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3499,s ə̆ ⁵⁵ + m u i ³¹,625,s ə̆ ⁵⁵ + m u i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3499,s ə̆ ⁵⁵ + m u i ³¹,627,s ə̆ ⁵⁵ + m u i ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3500,m a ³¹ + ʃ ɔ ³¹,1144,m a ³¹ + ʃ ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3500,m a ³¹ + ʃ ɔ ³¹,625,m a ³¹ + ʃ ɔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3502,s a ³¹ + l ɛ ³¹,625,s a ³¹ + l ɛ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3502,s a ³¹ + l ɛ ³¹,626,s a ³¹ + l ɛ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
5438,p ĩ ²² + l ɛ ²²,634,p ĩ ²² - - - + l ɛ - ²²,,expert,Hill2017,LingPy:SCA,,0:1
5438,p ĩ ²² + l ɛ ²²,633,p ĩ ²² - - - + l ɛ - ²²,,expert,Hill2017,LingPy:SCA,,1:2
7371,p a ŋ + l a j,634,- - - p a ŋ + l a j -,,expert,Hill2017,LingPy:SCA,,0:1
7371,p a ŋ + l a j,633,- - - p a ŋ + l a j -,,expert,Hill2017,LingPy:SCA,,1:2
3533,n a m ³¹ + tɕ u ³¹,1147,n a m ³¹ + tɕ u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3533,n a m ³¹ + tɕ u ³¹,1148,n a m ³¹ + tɕ u ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3535,v u i ⁵¹ + m i ŋ ²¹,635,- v u i ⁵¹ + m i ŋ ²¹,,expert,Hill2017,LingPy:SCA,,0:1
3535,v u i ⁵¹ + m i ŋ ²¹,632,- v u i ⁵¹ + m i ŋ ²¹,,expert,Hill2017,LingPy:SCA,,1:2
3538,k j e i ⁵³ + m ə ŋ ³³,635,k j e i ⁵³ + m ə ŋ ³³,,expert,Hill2017,LingPy:SCA,,0:1
3538,k j e i ⁵³ + m ə ŋ ³³,632,k j e i ⁵³ + m ə ŋ ³³,,expert,Hill2017,LingPy:SCA,,1:2
3582,a ³³ + m j o u ³³,1154,a ³³ + m j o u - ³³,,expert,Hill2017,LingPy:SCA,,0:1
3582,a ³³ + m j o u ³³,640,a ³³ + m j o u - ³³,,expert,Hill2017,LingPy:SCA,,1:2
5658,m j o ⁵⁵ + s i ⁵³,640,m j o - ⁵⁵ + s i - ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
5658,m j o ⁵⁵ + s i ⁵³,1155,m j o - ⁵⁵ + s i - ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
7373,m j ə w ⁵⁵ + ts i j ⁵³,640,m j ə w ⁵⁵ + ts i j ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
7373,m j ə w ⁵⁵ + ts i j ⁵³,1155,m j ə w ⁵⁵ + ts i j ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
3574,a ³¹ + nʲ a u ³¹,1154,a ³¹ + nʲ - a u - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3574,a ³¹ + nʲ a u ³¹,640,a ³¹ + nʲ - a u - ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3577,a ²¹ + m j i ²¹,1154,a ²¹ + m j i - - ²¹,,expert,Hill2017,LingPy:SCA,,0:1
3577,a ²¹ + m j i ²¹,640,a ²¹ + m j i - - ²¹,,expert,Hill2017,LingPy:SCA,,1:2
3579,a ³¹ + m j u ŋ ³¹,1154,a ³¹ + m j u - ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3579,a ³¹ + m j u ŋ ³¹,640,a ³¹ + m j u - ŋ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3583,m j u k ⁵⁵,640,m j u k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3585,a ³¹ + ɲ a u ⁵¹,1154,a ³¹ + ɲ - a u - ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3585,a ³¹ + ɲ a u ⁵¹,640,a ³¹ + ɲ - a u - ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
6287,p a ʔ ⁵⁵,39,p a ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6147,p a ʔ ³¹,39,p a ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6224,tθ o ⁵⁵,40,tθ o - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6351,tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵,41,tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6351,tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵,39,tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6442,s a u ²¹ + m j ḭ ⁵⁵,1263,s a u ²¹ + m j ḭ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6442,s a u ²¹ + m j ḭ ⁵⁵,1264,s a u ²¹ + m j ḭ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6623,tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵,41,tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6623,tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵,39,tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6623,tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵,1359,tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵,,expert,Hill2017,LingPy:SCA,,2:3
7375,s ə w ⁵⁵,40,s ə w ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6127,l a ʔ ³¹ + s ɛ̃ ∼ ⁵⁵,947,l a ʔ ³¹ + s ɛ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6127,l a ʔ ³¹ + s ɛ̃ ∼ ⁵⁵,26,l a ʔ ³¹ + s ɛ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6192,x u ŋ ³¹ + p a u ³¹,1234,x u ŋ ³¹ + p a u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6192,x u ŋ ³¹ + p a u ³¹,948,x u ŋ ³¹ + p a u ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6250,l ɔ ʔ ³¹ + s a ŋ ³¹,947,l ɔ ʔ ³¹ + s a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6250,l ɔ ʔ ³¹ + s a ŋ ³¹,26,l ɔ ʔ ³¹ + s a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6269,p ɑ ⁵³ + kʰ õ ∼ ⁵⁵,948,p ɑ ⁵³ - - + kʰ õ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6269,p ɑ ⁵³ + kʰ õ ∼ ⁵⁵,27,p ɑ ⁵³ - - + kʰ õ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6344,k o ʔ ²¹ + s a n ⁵¹,1235,k o ʔ ²¹ + s a n ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
6344,k o ʔ ²¹ + s a n ⁵¹,26,k o ʔ ²¹ + s a n ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
6436,l ɔ ʔ ³¹ + s a̰ n ³³,947,l ɔ ʔ ³¹ + s a̰ n ³³,,expert,Hill2017,LingPy:SCA,,0:1
6436,l ɔ ʔ ³¹ + s a̰ n ³³,26,l ɔ ʔ ³¹ + s a̰ n ³³,,expert,Hill2017,LingPy:SCA,,1:2
6580,l ɔ ʔ ³¹ + s a n ⁵⁵,947,l ɔ ʔ ³¹ + s a n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6580,l ɔ ʔ ³¹ + s a n ⁵⁵,26,l ɔ ʔ ³¹ + s a n ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7377,p a + kʰ u m ⁵⁵,948,- - - p a + kʰ u m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7377,p a + kʰ u m ⁵⁵,27,- - - p a + kʰ u m ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6404,ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ ³⁵,120,ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ - ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6404,ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ ³⁵,1010,ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ - ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
6271,ʃ ə̰ m ³³ + ŋ ṵ i ⁵⁵,120,ʃ ə̰ m ³³ + ŋ ṵ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6271,ʃ ə̰ m ³³ + ŋ ṵ i ⁵⁵,1010,ʃ ə̰ m ³³ + ŋ ṵ i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6332,ʐ ɯ t ⁵⁵ + m ɔ ³¹,1338,ʐ ɯ t ⁵⁵ + m ɔ - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6332,ʐ ɯ t ⁵⁵ + m ɔ ³¹,1011,ʐ ɯ t ⁵⁵ + m ɔ - ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6470,ʐ i t ⁵⁵ + m ɔ ʔ ³¹,1338,ʐ i t ⁵⁵ + m ɔ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6470,ʐ i t ⁵⁵ + m ɔ ʔ ³¹,1011,ʐ i t ⁵⁵ + m ɔ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6525,ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ ³⁵,120,ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ - ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6525,ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ ³⁵,1010,ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ - ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
6609,t ɑ̃ ∼ ²² + s ĩ ∼ ²²,1339,t ɑ̃ ∼ ²² + s ĩ ∼ ²²,,expert,Hill2017,LingPy:SCA,,0:1
6609,t ɑ̃ ∼ ²² + s ĩ ∼ ²²,120,t ɑ̃ ∼ ²² + s ĩ ∼ ²²,,expert,Hill2017,LingPy:SCA,,1:2
6630,j e ŋ ²¹ + kʰ o i ⁵⁵,1340,j e ŋ ²¹ + kʰ o i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6630,j e ŋ ²¹ + kʰ o i ⁵⁵,1339,j e ŋ ²¹ + kʰ o i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6285,ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²,1222,ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²,,expert,Hill2017,LingPy:SCA,,0:1
6285,ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²,452,ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²,,expert,Hill2017,LingPy:SCA,,1:2
6285,ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²,1222,ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²,,expert,Hill2017,LingPy:SCA,,2:3
6285,ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²,936,ɑ ⁵³ + tθ ɑ ⁵⁵ + ɑ ⁵³ + j e ²²,,expert,Hill2017,LingPy:SCA,,3:4
6125,ʃ ă ³⁵ + k a̰ u ʔ ⁵⁵,452,ʃ ă ³⁵ + k a̰ u ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6125,ʃ ă ³⁵ + k a̰ u ʔ ⁵⁵,937,ʃ ă ³⁵ + k a̰ u ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6208,a ³¹ + ʐ ɿ ⁵⁵,1222,a ³¹ - + ʐ ɿ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6208,a ³¹ + ʐ ɿ ⁵⁵,936,a ³¹ - + ʐ ɿ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6263,ʃ ɔ̆ ³⁵ + j a m ⁵⁵,452,ʃ ɔ̆ ³⁵ + j a m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6263,ʃ ɔ̆ ³⁵ + j a m ⁵⁵,1223,ʃ ɔ̆ ³⁵ + j a m ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6363,ʃ ŏ ²¹ + k ṵ ʔ ⁵⁵,452,ʃ ŏ ²¹ + k ṵ - ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6363,ʃ ŏ ²¹ + k ṵ ʔ ⁵⁵,937,ʃ ŏ ²¹ + k ṵ - ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6540,ʃ ŏ ⁵⁵ + k ṵ k ⁵⁵,452,ʃ ŏ ⁵⁵ + k ṵ - k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6540,ʃ ŏ ⁵⁵ + k ṵ k ⁵⁵,937,ʃ ŏ ⁵⁵ + k ṵ - k ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6600,a ³¹ + ʐ ɿ ⁵⁵,1222,a ³¹ - + ʐ ɿ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6600,a ³¹ + ʐ ɿ ⁵⁵,936,a ³¹ - + ʐ ɿ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7379,a + r i j,1222,- - a + r i j -,,expert,Hill2017,LingPy:SCA,,0:1
7379,a + r i j,936,- - a + r i j -,,expert,Hill2017,LingPy:SCA,,1:2
5608,m o ⁵⁵,1159,m o - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7381,m ə w ⁵⁵,1159,m ə w ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3790,m a u ³¹,1159,m a u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3792,m a u ²¹ + kʰ u ŋ ⁵¹,1159,m a u ²¹ + kʰ u - ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3792,m a u ²¹ + kʰ u ŋ ⁵¹,675,m a u ²¹ + kʰ u - ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
3793,m a u ³¹ + kʰ a u ŋ ⁵⁵,1159,m a u ³¹ + kʰ a u ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3793,m a u ³¹ + kʰ a u ŋ ⁵⁵,675,m a u ³¹ + kʰ a u ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3796,m o u ³³ + kʰ u ŋ ³³,1159,m o u ³³ + kʰ u - ŋ ³³,,expert,Hill2017,LingPy:SCA,,0:1
3796,m o u ³³ + kʰ u ŋ ³³,675,m o u ³³ + kʰ u - ŋ ³³,,expert,Hill2017,LingPy:SCA,,1:2
3797,m u k ⁵⁵,1159,m u k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3798,m a u ³¹,1159,m a u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
5452,m i ⁵⁵ + kʰ o ⁵⁵,285,m - i ⁵⁵ + kʰ o - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5452,m i ⁵⁵ + kʰ o ⁵⁵,681,m - i ⁵⁵ + kʰ o - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3861,m j i ³³ + kʰ o u ⁵⁵,285,m j i ³³ + kʰ o u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3861,m j i ³³ + kʰ o u ⁵⁵,681,m j i ³³ + kʰ o u ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7383,kʰ ə w ⁵⁵,681,kʰ ə w ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3853,n i ³¹ + x a u ³¹,285,n - i ³¹ + x a u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3853,n i ³¹ + x a u ³¹,681,n - i ³¹ + x a u ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3856,m j i ²¹ + kʰ a u ²¹,285,m j i ²¹ + kʰ a u ²¹,,expert,Hill2017,LingPy:SCA,,0:1
3856,m j i ²¹ + kʰ a u ²¹,681,m j i ²¹ + kʰ a u ²¹,,expert,Hill2017,LingPy:SCA,,1:2
3858,tʃʰ i ³⁵,681,tʃʰ i - ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3862,m j i ²¹ + kʰ u k ⁵⁵,285,m j i ²¹ + kʰ u k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3862,m j i ²¹ + kʰ u k ⁵⁵,681,m j i ²¹ + kʰ u k ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3864,n̥ i ³¹ + x a u ³¹,285,n̥ - i ³¹ + x a u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3864,n̥ i ³¹ + x a u ³¹,681,n̥ - i ³¹ + x a u ³¹,,expert,Hill2017,LingPy:SCA,,1:2
5360,m w e ²²,683,m w - e ²²,,expert,Hill2017,LingPy:SCA,,0:1
7385,m r u j,683,m r u j -,,expert,Hill2017,LingPy:SCA,,0:1
3879,m ʐ u i ⁵⁵,683,m ʐ u i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3882,l a̰ ŋ ⁵¹ + m u i ⁵¹,684,l a̰ ŋ ⁵¹ + m - u i ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3882,l a̰ ŋ ⁵¹ + m u i ⁵¹,683,l a̰ ŋ ⁵¹ + m - u i ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
3884,l ɔ̃ ∼ ⁵⁵ + m ø ⁵⁵,684,l ɔ̃ ∼ ⁵⁵ + m - ø - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3884,l ɔ̃ ∼ ⁵⁵ + m ø ⁵⁵,683,l ɔ̃ ∼ ⁵⁵ + m - ø - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3887,l a̰ ŋ ³³ + m j u ³¹,684,l a̰ ŋ ³³ + m j u - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3887,l a̰ ŋ ³³ + m j u ³¹,683,l a̰ ŋ ³³ + m j u - ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3888,l ɔ̃ ∼ ³¹ + m ɔ i ³¹,684,l ɔ̃ ∼ ³¹ + m - ɔ i ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3888,l ɔ̃ ∼ ³¹ + m ɔ i ³¹,683,l ɔ̃ ∼ ³¹ + m - ɔ i ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3890,m ʐ u i ⁵⁵,683,m ʐ u i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5669,sʰ i ⁵⁵ + n̥ ĩ ∼ ⁵⁵,686,sʰ i ⁵⁵ + n̥ ĩ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5669,sʰ i ⁵⁵ + n̥ ĩ ∼ ⁵⁵,390,sʰ i ⁵⁵ + n̥ ĩ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
7387,n̥ a ŋ ⁵⁵,390,n̥ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3901,x a n ³¹ + ʑ a i ⁵⁵,1166,x a n ³¹ + ʑ a i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3901,x a n ³¹ + ʑ a i ⁵⁵,1165,x a n ³¹ + ʑ a i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3902,k j o ʔ ²¹,1164,k j o ʔ ²¹,,expert,Hill2017,LingPy:SCA,,0:1
