ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
6591,6591,88,,,
6883,6883,510,,,
6884,6884,88,,,
7148,7148,88,,,
7398,7398,88,,,
7630,7630,88,,,
104,104,145,,,
352,352,145,,,
353,353,595,,,
818,818,145,,,
1030,1030,595,,,
1263,1263,145,,,
1478,1478,145,,,
1699,1699,145,,,
1956,1956,145,,,
2198,2198,145,,,
2421,2421,145,,,
2654,2654,752,,,
2924,2924,657,,,
3160,3160,402,,,
3413,3413,145,,,
3704,3704,145,,,
3705,3705,595,,,
4020,4020,752,,,
4280,4280,713,,,
4473,4473,145,,,
4689,4689,145,,,
4945,4945,145,,,
5201,5201,145,,,
5461,5461,145,,,
5709,5709,145,,,
5966,5966,145,,,
6230,6230,145,,,
6459,6459,145,,,
6754,6754,145,,,
7019,7019,145,,,
7283,7283,145,,,
7284,7284,1268,,,
7523,7523,145,,,
128,128,205,,,
378,378,205,,,
842,842,205,,,
1049,1049,1196,,,
1287,1287,205,,,
1498,1498,205,,,
1722,1722,205,,,
1982,1982,205,,,
2220,2220,205,,,
2444,2444,600,,,
2672,2672,205,,,
2947,2947,205,,,
3184,3184,205,,,
3441,3441,728,,,
3734,3734,205,,,
4050,4050,205,,,
4051,4051,821,,,
4300,4300,205,,,
4491,4491,205,,,
4713,4713,205,,,
4973,4973,205,,,
5226,5226,993,,,
5227,5227,205,,,
5486,5486,205,,,
5732,5732,205,,,
5993,5993,205,,,
6251,6251,205,,,
6486,6486,232,,,
6487,6487,205,,,
6783,6783,205,,,
7044,7044,205,,,
7045,7045,257,,,
7306,7306,205,,,
7546,7546,205,,,
145,145,89,,,
399,399,89,,,
400,400,1231,,,
858,858,89,,,
1302,1302,89,,,
1742,1742,442,,,
1743,1743,89,,,
2003,2003,89,,,
2234,2234,89,,,
2235,2235,1231,,,
2460,2460,89,,,
2963,2963,89,,,
3200,3200,89,,,
3201,3201,1231,,,
3468,3468,89,,,
3758,3758,1231,,,
4074,4074,89,,,
4505,4505,89,,,
4733,4733,89,,,
4991,4991,89,,,
5247,5247,89,,,
5501,5501,89,,,
5502,5502,1231,,,
5747,5747,89,,,
5748,5748,1053,,,
6019,6019,89,,,
6267,6267,89,,,
6506,6506,1231,,,
6507,6507,89,,,
6805,6805,89,,,
7063,7063,89,,,
7064,7064,1231,,,
7330,7330,89,,,
7563,7563,89,,,
193,193,90,,,
450,450,90,,,
900,900,90,,,
1109,1109,90,,,
1349,1349,90,,,
1545,1545,90,,,
1794,1794,90,,,
2057,2057,90,,,
2282,2282,90,,,
2504,2504,90,,,
2751,2751,90,,,
3020,3020,90,,,
3244,3244,90,,,
3531,3531,90,,,
3819,3819,90,,,
4133,4133,90,,,
4345,4345,90,,,
4546,4546,90,,,
4791,4791,90,,,
5043,5043,90,,,
5302,5302,90,,,
5555,5555,90,,,
5794,5794,90,,,
6091,6091,90,,,
6311,6311,90,,,
6564,6564,90,,,
6856,6856,90,,,
7122,7122,90,,,
7368,7368,90,,,
7607,7607,90,,,
51,51,91,,,
289,289,91,,,
766,766,91,,,
1210,1210,91,,,
1635,1635,414,,,
1887,1887,91,,,
2150,2150,91,,,
2371,2371,592,,,
2592,2592,91,,,
2863,2863,91,,,
3337,3337,716,,,
3637,3637,91,,,
3951,3951,428,,,
4428,4428,91,,,
4622,4622,91,,,
5143,5143,91,,,
5397,5397,91,,,
5656,5656,91,,,
5891,5891,91,,,
6178,6178,1120,,,
6401,6401,91,,,
6668,6668,428,,,
6669,6669,1176,,,
6953,6953,91,,,
7217,7217,91,,,
7218,7218,91,,,
7219,7219,91,,,
7472,7472,91,,,
163,163,146,,,
417,417,1332,,,
418,418,146,,,
419,419,258,,,
420,420,1103,,,
421,421,333,,,
872,872,1232,,,
1079,1079,1332,,,
1080,1080,146,,,
1081,1081,1232,,,
1316,1316,1408,,,
1519,1519,1103,,,
1762,1762,206,,,
2018,2018,146,,,
2019,2019,1232,,,
2020,2020,1103,,,
2249,2249,1332,,,
2250,2250,146,,,
2251,2251,1232,,,
2252,2252,313,,,
2474,2474,146,,,
2702,2702,1232,,,
2703,2703,206,,,
2704,2704,1332,,,
2705,2705,289,,,
2981,2981,1332,,,
2982,2982,146,,,
2983,2983,258,,,
2984,2984,333,,,
3216,3216,146,,,
3489,3489,146,,,
3490,3490,734,,,
3491,3491,1332,,,
3492,3492,1232,,,
3779,3779,146,,,
3780,3780,258,,,
3781,3781,1232,,,
4096,4096,830,,,
4097,4097,1232,,,
4321,4321,146,,,
4517,4517,1103,,,
4753,4753,1332,,,
4754,4754,146,,,
4755,4755,1232,,,
4756,4756,1103,,,
5008,5008,1332,,,
5009,5009,146,,,
5010,5010,258,,,
5011,5011,1103,,,
5012,5012,313,,,
5265,5265,1408,,,
5519,5519,1332,,,
5520,5520,1103,,,
5521,5521,183,,,
5764,5764,1332,,,
5765,5765,258,,,
6043,6043,1332,,,
6044,6044,146,,,
6045,6045,1232,,,
6046,6046,1103,,,
6282,6282,1332,,,
6283,6283,258,,,
6284,6284,1232,,,
6523,6523,1162,,,
6824,6824,1332,,,
6825,6825,146,,,
7080,7080,1332,,,
7081,7081,146,,,
7082,7082,258,,,
7084,7084,313,,,
7341,7341,146,,,
7577,7577,1332,,,
7578,7578,146,,,
141,141,1033,,,
392,392,353,,,
393,393,379,,,
394,394,314,,,
395,395,259,,,
855,855,1361,,,
1061,1061,1019,,,
1299,1299,207,,,
1508,1508,1019,,,
1738,1738,439,,,
1739,1739,259,,,
1999,1999,1012,,,
2231,2231,1019,,,
2457,2457,259,,,
2681,2681,1012,,,
2957,2957,379,,,
2958,2958,314,,,
2959,2959,259,,,
2960,2960,659,,,
3197,3197,1019,,,
3461,3461,1012,,,
3462,3462,731,,,
3752,3752,379,,,
3753,3753,259,,,
4070,4070,353,,,
4071,4071,825,,,
4310,4310,1042,,,
4502,4502,896,,,
4730,4730,353,,,
4985,4985,379,,,
4986,4986,259,,,
5243,5243,207,,,
5498,5498,1358,,,
5744,5744,1051,,,
6011,6011,353,,,
6013,6013,259,,,
6263,6263,353,,,
6264,6264,259,,,
6502,6502,1019,,,
6801,6801,259,,,
7057,7057,1246,,,
7058,7058,1033,,,
7323,7323,353,,,
7324,7324,314,,,
7559,7559,259,,,
875,875,1104,,,
1320,1320,1233,,,
1522,1522,390,,,
1765,1765,447,,,
2023,2023,547,,,
2256,2256,582,,,
2478,2478,1333,,,
2711,2711,641,,,
2988,2988,660,,,
2989,2989,648,,,
3219,3219,708,,,
3497,3497,736,,,
3786,3786,1003,,,
3787,3787,770,,,
4101,4101,1333,,,
4323,4323,871,,,
4520,4520,1233,,,
4760,4760,1233,,,
5268,5268,1233,,,
5524,5524,1026,,,
5768,5768,1104,,,
6050,6050,1310,,,
6051,6051,1114,,,
6527,6527,1333,,,
6528,6528,1375,,,
6529,6529,1163,,,
6530,6530,1206,,,
6828,6828,1333,,,
7088,7088,354,,,
7580,7580,1290,,,
7581,7581,648,,,
160,160,530,,,
161,161,1334,,,
416,416,530,,,
870,870,1409,,,
1077,1077,174,,,
1314,1314,147,,,
1518,1518,1334,,,
1760,1760,1349,,,
2016,2016,1349,,,
2247,2247,1334,,,
2472,2472,530,,,
2698,2698,530,,,
2699,2699,1409,,,
2700,2700,1348,,,
2979,2979,1334,,,
3214,3214,1334,,,
3484,3484,1348,,,
3485,3485,649,,,
3486,3486,530,,,
3777,3777,530,,,
4094,4094,1409,,,
4320,4320,1334,,,
4750,4750,1409,,,
4751,4751,147,,,
5006,5006,1334,,,
5262,5262,1334,,,
5263,5263,530,,,
5517,5517,530,,,
5762,5762,530,,,
6038,6038,1409,,,
6039,6039,530,,,
6040,6040,1376,,,
6041,6041,654,,,
6280,6280,1334,,,
6521,6521,1349,,,
6820,6820,530,,,
6821,6821,1376,,,
7078,7078,1334,,,
7339,7339,530,,,
7575,7575,530,,,
224,224,315,,,
486,486,355,,,
924,924,989,,,
1139,1139,315,,,
1375,1375,260,,,
1569,1569,315,,,
1821,1821,464,,,
2085,2085,260,,,
2309,2309,315,,,
2530,2530,315,,,
2783,2783,645,,,
2784,2784,260,,,
3048,3048,380,,,
3049,3049,315,,,
3270,3270,711,,,
3271,3271,315,,,
3561,3561,741,,,
3858,3858,380,,,
3859,3859,355,,,
3861,3861,429,,,
4166,4166,842,,,
4167,4167,270,,,
4168,4168,315,,,
4368,4368,1436,,,
4569,4569,260,,,
4824,4824,92,,,
4825,4825,260,,,
5071,5071,315,,,
5331,5331,260,,,
5584,5584,315,,,
5821,5821,260,,,
6121,6121,92,,,
6122,6122,260,,,
6334,6334,260,,,
6593,6593,315,,,
6887,6887,315,,,
7151,7151,429,,,
7402,7402,315,,,
7632,7632,380,,,
7633,7633,315,,,
209,209,1234,,,
468,468,1234,,,
911,911,1234,,,
1122,1122,1234,,,
1361,1361,1234,,,
1556,1556,1234,,,
1805,1805,1234,,,
2071,2071,1234,,,
2294,2294,1234,,,
2517,2517,1234,,,
2766,2766,1234,,,
3034,3034,1234,,,
3256,3256,1234,,,
3544,3544,1234,,,
3839,3839,1234,,,
4149,4149,1234,,,
4355,4355,1234,,,
4556,4556,1234,,,
4805,4805,1234,,,
5055,5055,1234,,,
5315,5315,1234,,,
5569,5569,1234,,,
5807,5807,1234,,,
6106,6106,1234,,,
6322,6322,1234,,,
6580,6580,1166,,,
6871,6871,1234,,,
7134,7134,1234,,,
7382,7382,1234,,,
7618,7618,1234,,,
189,189,1235,,,
445,445,1235,,,
895,895,1235,,,
1104,1104,1105,,,
1344,1344,1235,,,
1540,1540,1105,,,
1789,1789,1105,,,
2051,2051,553,,,
2278,2278,1235,,,
2499,2499,1235,,,
2744,2744,1235,,,
2745,2745,1347,,,
3014,3014,1105,,,
3240,3240,1105,,,
3525,3525,1105,,,
3812,3812,1105,,,
4126,4126,1105,,,
4127,4127,1235,,,
4341,4341,1105,,,
4541,4541,1350,,,
4786,4786,1235,,,
5038,5038,1235,,,
5295,5295,1000,,,
5296,5296,567,,,
5297,5297,1350,,,
5550,5550,1105,,,
5789,5789,1105,,,
6083,6083,1105,,,
6084,6084,567,,,
6085,6085,1235,,,
6307,6307,1235,,,
6559,6559,1235,,,
6849,6849,1235,,,
7116,7116,1105,,,
7362,7362,1274,,,
7363,7363,1105,,,
7603,7603,1235,,,
158,158,93,,,
413,413,93,,,
414,414,1106,,,
868,868,1106,,,
1075,1075,1106,,,
1312,1312,1106,,,
1516,1516,93,,,
1758,1758,1106,,,
2014,2014,1106,,,
2245,2245,1106,,,
2470,2470,93,,,
2694,2694,1106,,,
2695,2695,512,,,
2977,2977,1106,,,
3212,3212,1106,,,
3481,3481,753,,,
3775,3775,93,,,
4090,4090,1106,,,
4318,4318,93,,,
4514,4514,1474,,,
4747,4747,1106,,,
5004,5004,1106,,,
5260,5260,1106,,,
5515,5515,93,,,
5760,5760,1106,,,
6034,6034,93,,,
6035,6035,1106,,,
6278,6278,1106,,,
6519,6519,1106,,,
6817,6817,93,,,
6818,6818,1106,,,
7076,7076,93,,,
7572,7572,93,,,
7573,7573,1106,,,
137,137,94,,,
138,138,1410,,,
389,389,1410,,,
852,852,1335,,,
1296,1296,1335,,,
1733,1733,1410,,,
1995,1995,493,,,
2454,2454,1410,,,
2955,2955,1410,,,
3193,3193,148,,,
3194,3194,1410,,,
3457,3457,758,,,
3458,3458,754,,,
3748,3748,767,,,
4067,4067,94,,,
4500,4500,846,,,
4727,4727,754,,,
4982,4982,1451,,,
5238,5238,1335,,,
5239,5239,846,,,
5495,5495,1018,,,
5741,5741,94,,,
6008,6008,1112,,,
6260,6260,1126,,,
6498,6498,94,,,
6499,6499,148,,,
6795,6795,94,,,
6796,6796,1194,,,
7054,7054,94,,,
7316,7316,1451,,,
7317,7317,148,,,
7318,7318,94,,,
7555,7555,148,,,
147,147,812,,,
148,148,812,,,
402,402,812,,,
860,860,812,,,
1065,1065,531,,,
1304,1304,531,,,
1745,1745,443,,,
2004,2004,531,,,
2462,2462,812,,,
2965,2965,812,,,
3203,3203,812,,,
3470,3470,531,,,
3760,3760,812,,,
4077,4077,812,,,
4078,4078,531,,,
4079,4079,812,,,
4507,4507,531,,,
4735,4735,531,,,
4993,4993,812,,,
5249,5249,531,,,
5504,5504,1021,,,
5751,5751,531,,,
6021,6021,531,,,
6269,6269,531,,,
6509,6509,812,,,
6807,6807,812,,,
7564,7564,812,,,
388,388,532,,,
851,851,532,,,
1058,1058,532,,,
1295,1295,284,,,
1994,1994,532,,,
2228,2228,532,,,
2453,2453,532,,,
2954,2954,532,,,
3192,3192,532,,,
3456,3456,532,,,
3747,3747,766,,,
4065,4065,532,,,
4066,4066,824,,,
4499,4499,891,,,
4726,4726,532,,,
4981,4981,532,,,
5236,5236,994,,,
5237,5237,532,,,
5494,5494,532,,,
5740,5740,532,,,
6007,6007,532,,,
6259,6259,532,,,
6496,6496,1158,,,
6497,6497,532,,,
6794,6794,532,,,
7053,7053,532,,,
7315,7315,532,,,
7554,7554,532,,,
170,170,637,,,
880,880,208,,,
1090,1090,175,,,
1326,1326,261,,,
1526,1526,285,,,
1771,1771,867,,,
2031,2031,867,,,
2263,2263,1110,,,
2264,2264,583,,,
2483,2483,1070,,,
2722,2722,867,,,
2997,2997,285,,,
3224,3224,1110,,,
3503,3503,739,,,
3504,3504,261,,,
3794,3794,771,,,
4107,4107,1367,,,
4328,4328,637,,,
4525,4525,261,,,
4768,4768,261,,,
5021,5021,1070,,,
5275,5275,261,,,
5533,5533,637,,,
5773,5773,208,,,
6061,6061,662,,,
6062,6062,208,,,
6063,6063,283,,,
6543,6543,285,,,
6544,6544,281,,,
6833,6833,1110,,,
7097,7097,929,,,
7349,7349,637,,,
7350,7350,281,,,
7586,7586,283,,,
157,157,1168,,,
412,412,149,,,
867,867,1411,,,
1073,1073,1411,,,
1074,1074,149,,,
1311,1311,1411,,,
1515,1515,1411,,,
1756,1756,1411,,,
1757,1757,1079,,,
2012,2012,545,,,
2244,2244,1411,,,
2469,2469,1411,,,
2693,2693,1411,,,
2976,2976,1168,,,
3211,3211,1411,,,
3480,3480,714,,,
3774,3774,1411,,,
4089,4089,1411,,,
4317,4317,1452,,,
4513,4513,1168,,,
4746,4746,1411,,,
5002,5002,1411,,,
5003,5003,149,,,
5259,5259,1411,,,
5514,5514,149,,,
5759,5759,1055,,,
6033,6033,1411,,,
6277,6277,1411,,,
6517,6517,1411,,,
6518,6518,1161,,,
6816,6816,1411,,,
7075,7075,656,,,
7337,7337,149,,,
7571,7571,262,,,
191,191,95,,,
448,448,918,,,
898,898,95,,,
1106,1106,1336,,,
1347,1347,95,,,
1543,1543,95,,,
1792,1792,95,,,
2055,2055,167,,,
2280,2280,95,,,
2502,2502,918,,,
2748,2748,513,,,
3018,3018,95,,,
3242,3242,95,,,
3528,3528,95,,,
3815,3815,918,,,
3816,3816,1336,,,
3817,3817,95,,,
4131,4131,95,,,
4343,4343,168,,,
4544,4544,95,,,
4789,4789,95,,,
5041,5041,1336,,,
5300,5300,167,,,
5553,5553,1027,,,
5792,5792,95,,,
6088,6088,95,,,
6562,6562,95,,,
6852,6852,95,,,
6853,6853,1336,,,
6854,6854,1198,,,
7119,7119,1336,,,
7120,7120,95,,,
7365,7365,1275,,,
7366,7366,513,,,
7605,7605,1336,,,
167,167,420,,,
427,427,316,,,
877,877,316,,,
1086,1086,316,,,
1322,1322,403,,,
1323,1323,356,,,
1523,1523,316,,,
1768,1768,316,,,
2025,2025,316,,,
2258,2258,316,,,
2480,2480,316,,,
2714,2714,642,,,
2715,2715,316,,,
2992,2992,316,,,
3221,3221,316,,,
3499,3499,316,,,
3789,3789,316,,,
4103,4103,316,,,
4324,4324,316,,,
4522,4522,403,,,
4762,4762,316,,,
5017,5017,316,,,
5270,5270,964,,,
5271,5271,403,,,
5272,5272,356,,,
5527,5527,316,,,
5528,5528,430,,,
5770,5770,1057,,,
6053,6053,316,,,
6288,6288,316,,,
6533,6533,316,,,
6830,6830,381,,,
7092,7092,316,,,
7582,7582,964,,,
165,165,96,,,
424,424,96,,,
874,874,96,,,
1319,1319,678,,,
2255,2255,431,,,
2477,2477,96,,,
2709,2709,431,,,
2710,2710,96,,,
2987,2987,96,,,
3495,3495,431,,,
3496,3496,735,,,
3785,3785,769,,,
4100,4100,514,,,
4519,4519,678,,,
4759,4759,96,,,
5015,5015,96,,,
5267,5267,678,,,
5523,5523,96,,,
5767,5767,96,,,
6049,6049,96,,,
6286,6286,96,,,
6526,6526,96,,,
6827,6827,96,,,
7087,7087,96,,,
7344,7344,96,,,
187,187,404,,,
443,443,404,,,
893,893,404,,,
1102,1102,404,,,
1341,1341,432,,,
1539,1539,404,,,
1787,1787,404,,,
2049,2049,404,,,
2276,2276,404,,,
2496,2496,272,,,
2497,2497,404,,,
2741,2741,404,,,
3012,3012,404,,,
3239,3239,404,,,
3523,3523,404,,,
3810,3810,404,,,
4123,4123,404,,,
4340,4340,404,,,
4539,4539,404,,,
4784,4784,404,,,
5036,5036,404,,,
5291,5291,404,,,
5292,5292,432,,,
5547,5547,404,,,
5548,5548,272,,,
5786,5786,404,,,
6081,6081,404,,,
6305,6305,404,,,
6557,6557,404,,,
6847,6847,404,,,
7114,7114,404,,,
7360,7360,404,,,
7601,7601,404,,,
190,190,150,,,
446,446,150,,,
896,896,150,,,
1105,1105,220,,,
1345,1345,325,,,
1541,1541,150,,,
1542,1542,1130,,,
1790,1790,150,,,
2052,2052,150,,,
2279,2279,150,,,
2500,2500,150,,,
2746,2746,150,,,
3015,3015,150,,,
3241,3241,150,,,
3526,3526,150,,,
3813,3813,150,,,
4128,4128,840,,,
4129,4129,150,,,
4342,4342,150,,,
4542,4542,905,,,
4787,4787,150,,,
5039,5039,150,,,
5298,5298,150,,,
5551,5551,150,,,
5790,5790,150,,,
6086,6086,150,,,
6308,6308,150,,,
6560,6560,150,,,
6850,6850,150,,,
7117,7117,150,,,
7364,7364,150,,,
7604,7604,150,,,
213,213,838,,,
472,472,1412,,,
915,915,1412,,,
1127,1127,894,,,
1128,1128,1412,,,
1365,1365,1412,,,
1366,1366,151,,,
1560,1560,1453,,,
1810,1810,1412,,,
2075,2075,1412,,,
2298,2298,1412,,,
2521,2521,838,,,
2771,2771,1412,,,
3038,3038,1412,,,
3260,3260,1412,,,
3261,3261,910,,,
3549,3549,1412,,,
3843,3843,1412,,,
4153,4153,1412,,,
4359,4359,1453,,,
4560,4560,151,,,
4810,4810,1412,,,
5059,5059,1412,,,
5319,5319,151,,,
5573,5573,1412,,,
5574,5574,838,,,
5811,5811,1412,,,
6110,6110,1412,,,
6326,6326,1412,,,
6584,6584,910,,,
6876,6876,1412,,,
7139,7139,910,,,
7386,7386,1412,,,
7622,7622,838,,,
204,204,382,,,
205,205,473,,,
462,462,357,,,
463,463,405,,,
464,464,357,,,
908,908,478,,,
1118,1118,382,,,
1358,1358,478,,,
1553,1553,357,,,
1802,1802,357,,,
2067,2067,555,,,
2068,2068,357,,,
2291,2291,461,,,
2514,2514,357,,,
2762,2762,461,,,
2763,2763,405,,,
3031,3031,357,,,
3253,3253,461,,,
3540,3540,478,,,
3834,3834,357,,,
3835,3835,357,,,
4144,4144,473,,,
4145,4145,405,,,
4352,4352,1359,,,
4553,4553,478,,,
4801,4801,478,,,
4802,4802,357,,,
5051,5051,357,,,
5312,5312,478,,,
5566,5566,461,,,
5802,5802,478,,,
5803,5803,382,,,
6102,6102,405,,,
6319,6319,478,,,
6577,6577,461,,,
6867,6867,357,,,
7131,7131,433,,,
7378,7378,382,,,
7379,7379,357,,,
7615,7615,357,,,
153,153,965,,,
405,405,1256,,,
864,864,813,,,
1068,1068,965,,,
1308,1308,813,,,
1512,1512,813,,,
1749,1749,1236,,,
1750,1750,965,,,
2008,2008,543,,,
2240,2240,813,,,
2466,2466,813,,,
2690,2690,629,,,
2691,2691,813,,,
2970,2970,965,,,
3207,3207,813,,,
3208,3208,965,,,
3475,3475,732,,,
3765,3765,813,,,
4085,4085,813,,,
4314,4314,813,,,
4511,4511,900,,,
4740,4740,813,,,
4741,4741,923,,,
4996,4996,1236,,,
5254,5254,997,,,
5255,5255,965,,,
5256,5256,813,,,
5507,5507,813,,,
5755,5755,813,,,
6025,6025,813,,,
6026,6026,813,,,
6027,6027,965,,,
6273,6273,965,,,
6513,6513,1311,,,
6514,6514,965,,,
6812,6812,1236,,,
7070,7070,1080,,,
7334,7334,1236,,,
7568,7568,813,,,
142,142,362,,,
143,143,317,,,
397,397,1337,,,
856,856,1362,,,
1062,1062,1377,,,
1300,1300,966,,,
1509,1509,371,,,
1740,1740,441,,,
2000,2000,966,,,
2232,2232,152,,,
2458,2458,317,,,
2682,2682,317,,,
2683,2683,152,,,
2684,2684,1377,,,
2961,2961,358,,,
3198,3198,358,,,
3463,3463,152,,,
3464,3464,1413,,,
3465,3465,1337,,,
3754,3754,358,,,
4072,4072,358,,,
4311,4311,870,,,
4503,4503,152,,,
4731,4731,233,,,
4987,4987,317,,,
4988,4988,152,,,
5244,5244,966,,,
5245,5245,209,,,
5499,5499,358,,,
5745,5745,1052,,,
6014,6014,317,,,
6015,6015,152,,,
6265,6265,152,,,
6503,6503,317,,,
6802,6802,358,,,
7059,7059,358,,,
7060,7060,152,,,
7325,7325,317,,,
7326,7326,152,,,
7327,7327,358,,,
7560,7560,358,,,
7561,7561,317,,,
164,164,98,,,
422,422,98,,,
423,423,1185,,,
873,873,1185,,,
1083,1083,153,,,
1084,1084,98,,,
1318,1318,1414,,,
1520,1520,389,,,
1521,1521,98,,,
1763,1763,1185,,,
1764,1764,98,,,
2021,2021,546,,,
2022,2022,98,,,
2253,2253,153,,,
2254,2254,581,,,
2475,2475,1001,,,
2476,2476,1185,,,
2706,2706,383,,,
2707,2707,640,,,
2708,2708,1414,,,
2985,2985,98,,,
3217,3217,98,,,
3218,3218,1185,,,
3494,3494,98,,,
3783,3783,98,,,
3784,3784,1185,,,
4098,4098,210,,,
4099,4099,831,,,
4322,4322,98,,,
4518,4518,901,,,
4757,4757,98,,,
4758,4758,1185,,,
5013,5013,98,,,
5014,5014,1185,,,
5266,5266,1414,,,
5522,5522,98,,,
5766,5766,1056,,,
6047,6047,383,,,
6048,6048,1414,,,
6285,6285,1414,,,
6524,6524,383,,,
6525,6525,98,,,
6826,6826,1001,,,
7085,7085,98,,,
7086,7086,1185,,,
7342,7342,1001,,,
7343,7343,383,,,
7579,7579,1195,,,
186,186,533,,,
442,442,533,,,
892,892,533,,,
1101,1101,533,,,
1340,1340,324,,,
1538,1538,533,,,
1786,1786,533,,,
2048,2048,533,,,
2275,2275,533,,,
2495,2495,533,,,
2740,2740,533,,,
3011,3011,533,,,
3238,3238,533,,,
3522,3522,533,,,
3809,3809,533,,,
4122,4122,533,,,
4339,4339,1303,,,
4537,4537,904,,,
4538,4538,533,,,
4783,4783,533,,,
5035,5035,533,,,
5290,5290,533,,,
5546,5546,533,,,
5785,5785,533,,,
6080,6080,533,,,
6304,6304,533,,,
6556,6556,533,,,
6846,6846,533,,,
7113,7113,533,,,
7359,7359,533,,,
7600,7600,533,,,
162,162,1237,,,
871,871,1081,,,
1078,1078,1237,,,
1315,1315,1237,,,
1761,1761,446,,,
2017,2017,1107,,,
2248,2248,580,,,
2473,2473,1237,,,
2701,2701,1237,,,
2980,2980,1237,,,
3215,3215,1237,,,
3487,3487,1107,,,
3488,3488,967,,,
3778,3778,1237,,,
4095,4095,1237,,,
4516,4516,1237,,,
4752,4752,1237,,,
5007,5007,1237,,,
5264,5264,1237,,,
5518,5518,1025,,,
5763,5763,967,,,
6042,6042,1237,,,
6281,6281,1237,,,
6522,6522,967,,,
6822,6822,1312,,,
6823,6823,515,,,
7079,7079,1237,,,
7340,7340,1237,,,
7576,7576,1237,,,
195,195,1338,,,
452,452,234,,,
453,453,1338,,,
902,902,1415,,,
1111,1111,606,,,
1351,1351,1415,,,
1547,1547,211,,,
1796,1796,1238,,,
2059,2059,1238,,,
2060,2060,1338,,,
2284,2284,1338,,,
2506,2506,606,,,
2753,2753,1338,,,
2754,2754,1238,,,
2755,2755,1415,,,
3022,3022,688,,,
3023,3023,1338,,,
3246,3246,263,,,
3247,3247,1338,,,
3533,3533,1238,,,
3822,3822,211,,,
3824,3824,1238,,,
4135,4135,1415,,,
4136,4136,1338,,,
4347,4347,1238,,,
4548,4548,1415,,,
4793,4793,1238,,,
4794,4794,234,,,
4795,4795,1338,,,
5045,5045,1338,,,
5304,5304,1415,,,
5557,5557,263,,,
5796,5796,1238,,,
6093,6093,1338,,,
6094,6094,154,,,
6095,6095,1415,,,
6313,6313,1415,,,
6566,6566,606,,,
6567,6567,263,,,
6568,6568,1238,,,
6858,6858,606,,,
7124,7124,263,,,
7125,7125,1338,,,
7370,7370,1338,,,
7609,7609,1338,,,
144,144,596,,,
398,398,1239,,,
857,857,596,,,
1063,1063,172,,,
1301,1301,1108,,,
1741,1741,1239,,,
2002,2002,541,,,
2233,2233,1239,,,
2459,2459,1239,,,
2685,2685,685,,,
2686,2686,628,,,
2962,2962,1239,,,
3199,3199,1239,,,
3466,3466,155,,,
3467,3467,968,,,
3757,3757,1239,,,
4073,4073,685,,,
4504,4504,685,,,
4732,4732,1108,,,
4990,4990,1239,,,
5246,5246,1108,,,
5500,5500,1239,,,
5746,5746,155,,,
6016,6016,685,,,
6017,6017,1113,,,
6018,6018,1082,,,
6266,6266,596,,,
6504,6504,685,,,
6505,6505,1239,,,
6803,6803,968,,,
6804,6804,1239,,,
7061,7061,1239,,,
7328,7328,1239,,,
7329,7329,968,,,
7562,7562,1239,,,
238,238,969,,,
502,502,969,,,
935,935,969,,,
1149,1149,969,,,
1387,1387,969,,,
1580,1580,969,,,
1837,1837,969,,,
2100,2100,969,,,
2319,2319,969,,,
2541,2541,969,,,
2800,2800,969,,,
2801,2801,1369,,,
3062,3062,969,,,
3282,3282,969,,,
3574,3574,969,,,
3876,3876,969,,,
4185,4185,969,,,
4379,4379,969,,,
4579,4579,969,,,
4839,4839,969,,,
5086,5086,969,,,
5344,5344,969,,,
5599,5599,969,,,
5833,5833,969,,,
6136,6136,969,,,
6347,6347,969,,,
6605,6605,969,,,
6899,6899,969,,,
7162,7162,969,,,
7415,7415,969,,,
7645,7645,969,,,
222,222,578,,,
223,223,1416,,,
483,483,1416,,,
484,484,1339,,,
923,923,1430,,,
1138,1138,223,,,
1374,1374,1240,,,
1568,1568,393,,,
1820,1820,1240,,,
2084,2084,1378,,,
2308,2308,588,,,
2529,2529,608,,,
2781,2781,1339,,,
2782,2782,1240,,,
3047,3047,1416,,,
3269,3269,710,,,
3560,3560,1240,,,
3856,3856,1416,,,
3857,3857,1339,,,
4163,4163,1240,,,
4164,4164,1339,,,
4165,4165,1416,,,
4367,4367,1455,,,
4568,4568,907,,,
4823,4823,1339,,,
5069,5069,1416,,,
5070,5070,1339,,,
5330,5330,1240,,,
5583,5583,1416,,,
5820,5820,1240,,,
6120,6120,1339,,,
6333,6333,1240,,,
6592,6592,1416,,,
6885,6885,1416,,,
6886,6886,1378,,,
7149,7149,1416,,,
7399,7399,1378,,,
7400,7400,1416,,,
7401,7401,1280,,,
7631,7631,1416,,,
136,136,1417,,,
386,386,318,,,
387,387,264,,,
850,850,1360,,,
1056,1056,1417,,,
1057,1057,212,,,
1294,1294,156,,,
1505,1505,1181,,,
1506,1506,264,,,
1732,1732,777,,,
1992,1992,492,,,
1993,1993,1417,,,
2227,2227,264,,,
2451,2451,184,,,
2452,2452,1306,,,
2679,2679,222,,,
3191,3191,264,,,
3454,3454,156,,,
3455,3455,1417,,,
3744,3744,1417,,,
3746,3746,264,,,
4063,4063,823,,,
4064,4064,1417,,,
4307,4307,264,,,
4308,4308,869,,,
4498,4498,156,,,
4723,4723,184,,,
4724,4724,1417,,,
4725,4725,212,,,
